Powerhouse/Unit:,LO-84,LO-91,LO-93,LO-39,LO-21,LO-64,LO-28,LO-44,LO-72,LO-59,LO-71,ZR-71,QW-97,TT-67,JC-43,LI-67,TT-63,QW-82,QW-13,QW-10,JC-52,QW-56,HJ-30,QW-91,HJ-80,QW-94,QW-15,QW-76,QW-05,JC-99,QW-92,QW-54
Field Name:,HT_GB_SH_NA_NA_NA_90_VM_HO-4vrkf,HT_GB_SH_NA_NA_NA_90_VM_HO-5mJuR,HT_GB_SH_NA_NA_NA_90_VM_HO-5sR7R,HT_GB_SH_NA_NA_NA_90_VM_HO-AoYd5,HT_GB_SH_NA_NA_NA_90_VM_HO-D8sJi,HT_GB_SH_NA_NA_NA_90_VM_HO-HIIAW,HT_GB_SH_NA_NA_NA_90_VM_HO-k2QXo,HT_GB_SH_NA_NA_NA_90_VM_HO-ksXGv,HT_GB_SH_NA_NA_NA_90_VM_HO-nOtnK,HT_GB_SH_NA_NA_NA_90_VM_HO-tycIY,HT_GB_SH_NA_NA_NA_90_VM_HO-yhjXd,HT_GB_SH_NA_NA_NA_DNA_VM_AX-alU4A,HT_GB_SH_NA_NA_NA_DNA_VM_HO-47caF,HT_GB_SH_NA_NA_NA_DNA_VM_HO-7nvE0,HT_GB_SH_NA_NA_NA_DNA_VM_HO-7xJRW,HT_GB_SH_NA_NA_NA_DNA_VM_HO-93Oix,HT_GB_SH_NA_NA_NA_DNA_VM_HO-AB4Kn,HT_GB_SH_NA_NA_NA_DNA_VM_HO-aD3l6,HT_GB_SH_NA_NA_NA_DNA_VM_HO-awezq,HT_GB_SH_NA_NA_NA_DNA_VM_HO-DuTvZ,HT_GB_SH_NA_NA_NA_DNA_VM_HO-DzxzI,HT_GB_SH_NA_NA_NA_DNA_VM_HO-HvcMW,HT_GB_SH_NA_NA_NA_DNA_VM_HO-iPtaz,HT_GB_SH_NA_NA_NA_DNA_VM_HO-jT2bm,HT_GB_SH_NA_NA_NA_DNA_VM_HO-nqPzD,HT_GB_SH_NA_NA_NA_DNA_VM_HO-QOolI,HT_GB_SH_NA_NA_NA_DNA_VM_HO-qVZ6H,HT_GB_SH_NA_NA_NA_DNA_VM_HO-rDM3R,HT_GB_SH_NA_NA_NA_DNA_VM_HO-rnKdB,HT_GB_SH_NA_NA_NA_DNA_VM_HO-Xq8AD,HT_GB_SH_NA_NA_NA_DNA_VM_HO-XRCzY,HT_GB_SH_NA_NA_NA_DNA_VM_HO-ZCyNY
2022-08-31 00:00:00+00:00,0,0,0,4.283291715,0,0,0,0,3.096462312,2.925752487,0,-0.059083333,0,0.246797542,8.849784569,7.971310343,7.846034483,0.023358766,2.992222797,2.138626561,3.234596871,2.447852231,-2.53065648,0.035669674,0,1.377686647,2.574590021,2.133975902,1.890149772,0.038147555,0.03159209,2.404240228
2022-09-01 00:00:00+00:00,0,0,0,4.226611952,0,0,0,0,3.330556977,3.355865857,0,-0.059041667,0,-1.407880806,8.479122426,8.549661862,7.695850622,0.025395621,3.744010803,3.628105397,3.462774885,1.872320863,0.261807627,0.042758286,0,0.936095372,3.348340127,2.777560245,3.420866145,0.037511762,0.032732025,2.997652991
2022-09-02 00:00:00+00:00,0,0,0,4.21491471,0,0,0,0,2.957055942,3.095743427,0,-0.059833333,0,0.218406333,8.434760775,7.128704366,7.166544118,0.053108941,2.615570701,3.050851596,3.965413029,2.273347122,0.261962582,0.110216952,0,2.000293652,2.789862586,2.707312418,3.881547483,7.81620094,1.090035212,2.642285558
2022-09-03 00:00:00+00:00,0,0,0,3.666420556,0,0,0,0,0.166666674,3.431996391,0,-0.059625,0,0.21306325,8.642443818,6.638885647,7.28195122,0.92477236,2.082917377,2.991174549,3.845444133,1.551031739,-0.12822673,2.481570904,0,1.669615277,2.697363031,2.804934417,3.324286829,0.045777065,2.062985058,2.301778713
2022-09-04 00:00:00+00:00,0,0,0,3.547645992,0,0,0,0,0.300000012,0.155555558,0,-0.059,0,0.219359458,8.615642213,8.016791957,7.303533569,0.625642285,2.824505796,3.033746271,3.807194465,1.553043134,-0.132480446,2.083507493,0,1.341815302,1.905094048,2.559661949,1.636750139,0.065486636,2.129725115,2.418092975
2022-09-05 00:00:00+00:00,0,0,0,3.479386939,0,0,0,0,2.983759366,3.650290315,0,-0.059,0,0.293633792,8.313907326,9.161024081,7.669014085,1.039790257,3.191298726,2.909855148,0.107386589,2.289721656,-0.103519831,1.602718412,0,0.032721668,3.099839736,2.71210135,0.26808846,7.83361171,2.054042026,1.933477722
2022-09-06 00:00:00+00:00,0,0,0,3.670183301,0,0,0,0,3.090076386,3.207715142,0,-0.059,0,0.310631083,8.390540619,7.809785668,7.745823928,0.691088361,3.13704005,2.515581498,4.054645794,2.560904786,0.092669155,2.176188007,0,0.035496608,3.172034067,1.666880438,2.895242361,7.726129146,1.480698926,1.808820366
2022-09-07 00:00:00+00:00,0,0,0,3.37595655,0,0,0,0,3.071533192,3.232937014,0,-0.059,0,0.317216458,8.332506566,14.42934143,7.673388203,1.165165128,2.899733904,2.196615721,3.786847278,2.402555627,1.835852363,2.509264765,0,0.497750328,3.030579785,2.770739963,2.108480359,7.844049085,2.271941284,1.967729207
2022-09-08 00:00:00+00:00,0,0,0,3.796031125,0,0,0,0,3.042659755,3.353944332,0,-0.059,0,0.320214958,8.73083922,10.91234319,7.457656458,0.793616999,2.084193454,2.663359254,3.919079956,2.436519468,3.585171785,2.395326701,0,0.345423828,3.193968068,2.76682427,2.531086582,7.600633904,2.222765351,2.404967919
2022-09-09 00:00:00+00:00,0,0,0,3.668753768,0,0,0,0,3.027168149,2.954868307,0,-0.059,0,0.243893375,8.525497334,9.814350832,7.940774487,0.826171055,2.579910844,2.540727621,3.779307605,2.485087587,4.126156372,2.357103703,0,1.18528141,3.269147447,2.632243109,1.811616846,7.514568049,2.138271826,2.349071935
2022-09-10 00:00:00+00:00,0,0,0,3.340668644,0,0,0,0,0.249266511,3.215319001,0,-0.057708333,0,0.251171375,9.207899752,6.70686959,7.675692964,1.295368099,3.547901764,2.718999521,3.767341661,2.426218469,4.108648624,2.051758404,0,1.860068767,2.457284122,2.864792056,0.538003834,7.547361978,2.244233887,2.433777446
2022-09-11 00:00:00+00:00,0,0,0,3.272762572,0,0,0,0,2.050053972,3.305320528,0,-0.055583333,0,0.213456667,8.813646789,6.486137527,7.595437262,1.320381999,3.089740005,2.390137618,3.90995913,2.629590121,4.156405289,2.328626713,0,1.454173687,2.82647963,2.858936436,1.542652278,7.469503774,2.107448096,2.308108075
2022-09-12 00:00:00+00:00,0,0,0,3.257696534,0,0,0,0,1.310077546,3.444829958,0,-0.055041667,0,0.228162667,8.643399952,8.328464274,7.586759582,1.562971109,2.812298043,3.076409259,3.835769595,2.577480314,4.202274268,2.497575054,0,1.629202583,0.984492314,2.636912771,2.759400677,7.666383079,1.901139274,2.34913915
2022-09-13 00:00:00+00:00,0,0,0,4.124920559,0,0,0,0,3.154513494,0.158620693,0,-0.055583333,0,0.240017875,8.193444866,9.029284949,7.330952381,1.375278802,3.914480363,2.044221132,3.584643448,2.151757405,4.289275561,1.564894096,0,2.171404659,0.058474484,2.85867707,1.718726141,7.605642333,1.998710835,2.668479473
2022-09-14 00:00:00+00:00,0,0,0,4.334266246,0,0,0,0,3.058495002,4.417870177,0,-0.054125,0,0.263560417,8.641542438,7.421970459,7.33091716,1.003134362,1.952259248,1.968364683,3.664377387,2.673944583,4.464784606,2.456908103,0,1.508456113,0.053921955,3.076607305,2.315374445,7.699784916,2.078344331,2.59941065
2022-09-15 00:00:00+00:00,0,0,0,3.68735985,0,0,0,0,3.045214584,3.508124468,0,-0.05356,0,0.242879458,8.70248923,7.345734688,7.717479675,1.068582297,2.034264483,3.29630455,3.830408526,2.631709327,4.397185383,2.585551916,0,0.541808453,0.149682853,1.918080453,3.858512537,7.889455685,2.026049067,2.397061247
2022-09-16 00:00:00+00:00,0,0,0,3.956544506,0,0,0,0,0.300000012,3.638817121,0,-0.053,0,0.233663625,8.332035832,7.060368933,7.092931393,1.049964228,3.976299079,1.73980603,3.73525184,2.2449242,4.05574098,2.309663297,0,2.060502916,0.066913924,2.940837531,2.025863134,7.326770977,1.852707685,2.322070776
2022-09-17 00:00:00+00:00,0,0,0,3.5466735,0,0,0,0,0.250000008,3.020074445,0,-0.053,0,0.226162208,8.250074922,7.500438821,7.246938776,1.010990618,1.83431121,1.629501839,4.306317077,2.313212808,4.046949335,1.749685136,0,1.434564111,1.771845916,2.83030853,1.08875043,7.448411274,1.316336958,2.253485238
2022-09-18 00:00:00+00:00,0,0,0,3.108671085,0,0,0,0,0.185714294,3.593569717,0,-0.053,0,0.215315,8.135661486,4.865052505,7.3064,1.304900683,3.56695178,1.846531977,3.771991761,2.223508831,4.054046733,2.580887745,0,0.162806958,1.992341739,2.6187769,2.14944509,7.67580071,2.144120989,2.54919819
2022-09-19 00:00:00+00:00,0,0,0,4.368416147,0,0,0,0,3.141970072,3.903504382,0,-0.053416667,0,0.21707525,8.180675032,7.379217634,7.581690141,1.271135094,3.638833619,3.28836397,3.630388791,2.280451534,4.092002252,2.718317949,0,1.607389706,2.434601062,2.011925296,3.443277991,7.370248298,1.994404714,2.459443346
2022-09-20 00:00:00+00:00,0,0,0,3.339891783,0,0,0,0,2.806785057,3.628471373,0,-0.053541667,0,0.213594292,8.866608177,6.178909876,7.298371336,1.113942227,3.883753254,1.803933088,3.541472844,2.744482986,4.117823828,2.708906249,0,2.401504633,2.308237756,3.140786566,3.936839193,7.649371354,2.477968405,2.451975586
2022-09-21 00:00:00+00:00,0,0,0,4.055043094,0,0,0,0,1.239065141,0.168965521,0,-0.053666667,0,0.222396875,8.169116118,6.179997008,7.79740566,1.188227436,3.657098688,2.600249056,3.816314363,2.612117423,4.102747686,2.148110673,0,2.042023993,2.874417252,2.378943602,2.386315294,7.42938659,2.225371785,1.885732002
2022-09-22 00:00:00+00:00,0,0,0,4.472772475,0,0,0,0,0.082352942,4.462109211,0,-0.054,0,0.219828833,8.746120203,6.35932892,7.628884026,0.794953358,2.553047155,2.014100448,3.749410491,2.754693836,4.104890588,1.763268712,0,1.643837778,2.453676845,2.490517912,1.14242494,7.942270261,2.393886694,2.262676981
2022-09-23 00:00:00+00:00,0,0,0,3.920045251,0,0,0,0,0.050000001,2.90070676,0,-0.054,0,0.219339167,9.359436341,8.908780845,7.818958333,1.115027277,3.370084692,3.403513402,4.031702169,1.551300772,4.128384266,2.615611401,0,0.40550195,3.250970606,2.322750104,0.50983846,7.940403795,1.220725965,1.22888525
2022-09-24 00:00:00+00:00,0,0,0,3.604050486,0,0,0,0,2.714780454,3.708950379,0,-0.053458333,0,0.21955375,9.075483425,6.420557417,7.457181572,0.653678327,3.567548568,3.176491273,3.917815427,2.428810555,4.265227032,2.483891019,0,1.028465232,3.180856186,3.188012422,1.875877994,7.570900076,2.002072372,2.047900631
2022-09-25 00:00:00+00:00,0,0,0,3.532171752,0,0,0,0,2.682849363,3.904683231,0,-0.05225,0,0.211221875,8.433507287,6.263246337,7.489802632,0.984516852,3.619028991,3.005618676,3.832912232,1.977048215,4.219087963,2.435949073,0,1.102833461,2.400441992,2.743353527,1.878877651,7.720459979,2.129692895,2.306479509
2022-09-26 00:00:00+00:00,0,0,0,4.381057121,0,0,0,0,2.636514383,3.395089589,0,-0.050583333,0,0.20663825,7.807380014,4.025174075,7.453386454,0.926965658,2.682863502,2.986798916,3.632482673,1.832449379,4.159834735,2.330656184,0,1.899155502,2.849184388,3.00907108,3.151053958,7.685077594,2.050883897,0.0819298
