The use of this data is subject to the terms and conditions of agreement with the HRI and cannot be shared with non-HRI customers without prior written permission.
HT_Vibration_Daily (2000/01/01 12:00:00 AM UTC+0000 - 2023/07/29 11:59:59 PM UTC+0000)
Request No.,1402
Shijia Zhao,Department of Energy
Requested:,2023/07/29 08:22:07 PM UTC+0000
Columns:,6,Averaging Period:,1 Day(s),Interpolation:,None,Out of Range Data Excluded:,False

Unit:,Mils,Mils,Mils,Mils,Mils,Mils
Site:,90716,90716,95152,95152,90716,90716
Powerhouse/Unit:,KI-45,KI-99,PW-68,PW-68,KI-99,KI-45
Generator Profiles:,,,,,,
Governor Profiles:,,,,,,
Hydraulic Turbine Profiles:,HT6617,HT5705,HT9409 (1997/01/01:2015/02/10) HT2532 (2020/01/23:present),HT9409 (1997/01/01:2015/02/10) HT2532 (2020/01/23:present),HT5705,HT6617
Tag Name:,,,,,,
Field Name:,HT_NA_NA_NA_NA_NA_DNA_VM_HO-185Vh,HT_NA_NA_NA_NA_NA_DNA_VM_HO-4o9bX,HT_NA_NA_NA_NA_NA_DNA_VM_HO-AotMh,HT_NA_NA_NA_NA_NA_DNA_VM_HO-BjARE,HT_NA_NA_NA_NA_NA_DNA_VM_HO-c2rB2,HT_NA_NA_NA_NA_NA_DNA_VM_HO-IAZ32
2011-03-16 00:00:00+00:00,19.780380180688013,10.955614057307894,10.862443260542028,3.931156524240154,14.74443840766556,32.5817278934922
2011-03-17 00:00:00+00:00,20.110831725841955,10.958966827764383,11.177178678124957,4.627397736641141,14.788174329651754,32.7934819511042
2011-03-18 00:00:00+00:00,20.382403520081507,11.191876428623766,17.200981513381095,4.641934963036459,15.548060647409194,30.694117645598727
2011-03-19 00:00:00+00:00,19.62879004171733,11.076982334375767,46.06861374439669,4.788350998981548,15.724142794992062,27.285558234663387
2011-03-20 00:00:00+00:00,15.96516378897878,11.741490496482015,55.02198002306181,4.660535988020412,17.16976684053945,21.44132485250642
2011-03-21 00:00:00+00:00,16.798429807807096,10.392097021865546,56.20784125574978,4.7778159510716725,15.587044293063707,22.244196522714837
2011-03-22 00:00:00+00:00,11.318757942415248,10.916620044388203,51.51881771350558,4.792506358804174,15.530391668012161,17.374556471574433
2011-03-23 00:00:00+00:00,10.984480894934565,11.096603467001168,51.05542381884131,4.591623217809069,15.048233264930637,16.690283227246255
2011-03-24 00:00:00+00:00,13.042388136707135,9.720299955479396,50.5608176807324,4.691114450985169,13.828937487998104,18.32877176465555
2011-03-25 00:00:00+00:00,13.505667750454881,10.600124928316736,51.64964438580342,5.008343022879029,14.592191653885244,18.415932188734498
2011-03-26 00:00:00+00:00,14.133792641097184,10.19456218138355,49.62398701934662,5.022301463798937,14.735739694386192,21.878756891546242
2011-03-27 00:00:00+00:00,17.919404944743007,10.309007301783828,53.111529112450846,4.443466193803818,14.258975675927234,24.714872205738004
2011-03-28 00:00:00+00:00,19.209729976139013,10.122091280077475,36.08591126733949,5.167553389415414,14.988773560680542,29.706828229829053
2011-03-29 00:00:00+00:00,19.442723691825964,9.673320065953298,6.233585354406772,5.083127137266438,13.412439573390342,31.7722439585452
2011-03-30 00:00:00+00:00,19.35190125351512,9.871990641421894,6.6005379508967525,5.289142519871636,13.595712487123352,31.91893345298026
2011-03-31 00:00:00+00:00,20.06376639267229,10.175143304597555,6.499574929124889,5.393481627101024,13.932102417722822,32.64110219811063
2011-04-01 00:00:00+00:00,21.411373165751737,10.48205203391139,6.546022468462016,5.396012455731642,14.857366771800498,33.86697885556533
2011-04-02 00:00:00+00:00,19.878092558944928,10.670483023905652,6.36883876662782,5.187171532333091,15.127755287795038,30.458994549610576
2011-04-03 00:00:00+00:00,19.77772134253927,10.936507941676902,5.453179497964227,4.807161030687396,15.120366908644915,28.047724656404426
2011-04-04 00:00:00+00:00,16.78069977153953,10.8934897907208,10.558707703505567,4.783535254982992,15.553603495940571,22.71545331255329
2011-04-05 00:00:00+00:00,19.708119202180697,10.52188676991899,49.99842881300894,0.010416666433835955,15.657206493640235,29.999727578006187
2011-04-06 00:00:00+00:00,19.882946954685504,10.370598790745536,52.49394956181049,0.010416666433835946,14.763971725414994,30.139150643554363
2011-04-07 00:00:00+00:00,19.373123381855773,10.572829465729086,57.34116092627817,0.01037037013857445,15.26824339765616,29.85123470675561
2011-04-08 00:00:00+00:00,20.793103461503478,10.141745661107283,53.73767278979066,0.009999999776482507,14.561387600399577,31.908776693621885
2011-04-09 00:00:00+00:00,20.18226612619827,10.21085477777039,54.33587685721321,4.142307621641789,14.71401679294463,31.440825312947617
2011-04-10 00:00:00+00:00,18.981068892606995,9.932300524043075,60.34544679105594,3.989999931926517,14.299483934702684,28.239927042037575
2011-04-11 00:00:00+00:00,14.102432958071994,9.623506641757167,58.42461416755197,0.012083333063249728,12.940844176724312,20.038829003791044
2011-04-12 00:00:00+00:00,15.246019572894996,10.014721469474406,60.12765974169489,0.010833333091189392,14.897974527415712,21.652944912648124
2011-04-13 00:00:00+00:00,15.921797323865142,10.130652413459407,53.276998689683786,0.010416666433835955,14.950473936436488,23.208352537867288
2011-04-14 00:00:00+00:00,18.004473793580935,9.649782169266501,53.25818444347882,0.010416666433835955,14.477573219735586,25.088017020570394
2011-04-15 00:00:00+00:00,17.081509833721217,9.52602489015543,58.85455676549922,0.010370370138574468,14.078858017062945,24.96531104026403
2011-04-16 00:00:00+00:00,19.960264548419026,9.23353293727258,59.30570787671352,0.010833333091189392,13.031724747852943,31.87536192289858
2011-04-17 00:00:00+00:00,20.32303453174958,9.356164780576025,49.50862574247608,5.848803420957078,13.13073939332566,32.23905565098476
2011-04-18 00:00:00+00:00,20.10278510078255,9.495508472798234,59.72440454344457,10.080937328166298,13.152055406911337,31.95762295913342
2011-04-19 00:00:00+00:00,20.07120907247797,9.551384076940147,25.874285971262104,6.790869829669785,13.249274044417643,32.06509837506028
2011-04-20 00:00:00+00:00,19.798823313319435,9.352651823255751,6.928068909412011,6.2658370174781615,13.022998664506712,31.746210105949075
2011-04-21 00:00:00+00:00,18.899444981496643,9.152279965857904,7.544656639243944,5.69768130948103,12.650579239727724,30.950871395935483
2011-04-22 00:00:00+00:00,19.51536409990323,9.135496335630064,6.373009974865137,6.4421973185395185,12.39806497581143,31.2186982357206
2011-04-23 00:00:00+00:00,19.567102460494798,10.035984315987829,7.00388418596322,5.805409413771828,14.297535134678203,29.01534405884306
2011-04-24 00:00:00+00:00,16.228405319839087,9.655965616536694,7.296359505913064,5.865291108321908,14.517334337495141,24.92898989618361
2011-04-25 00:00:00+00:00,9.354787620874765,9.280270038540614,7.5544599563109065,5.9351341559851285,13.978271454772207,15.261153506666448
2011-04-26 00:00:00+00:00,9.574088231597052,9.745319455729197,7.7206185343308,5.832401332394055,14.609907551402065,15.590201514412628
2011-04-27 00:00:00+00:00,13.239094633133814,7.797241875609379,7.700982981242219,5.967703748246136,11.918444268176403,19.61356228587944
2011-04-28 00:00:00+00:00,16.02588454882304,9.012727927002345,7.676986950897053,6.546500500518978,12.990215507863564,22.807261543994382
2011-04-29 00:00:00+00:00,12.131198107748459,8.643607773660479,8.3805118486843,6.303810014274564,12.95410063785747,19.05431380131308
2011-04-30 00:00:00+00:00,15.523642853514788,8.68916877159415,8.41049559300467,6.580588834101243,13.121926388831401,21.013681191150983
2011-05-01 00:00:00+00:00,15.374919305191614,6.559090916857573,8.476685373586236,6.6338426380043485,13.415708559719636,19.809721755921824
2011-05-02 00:00:00+00:00,11.348317483666644,6.859170934139903,8.092556267213784,6.610567341952186,11.80174604244333,16.329355727955562
2011-05-03 00:00:00+00:00,8.600802466088538,9.16361004482365,7.3938389574721395,6.7069499971933055,12.603827162436497,13.825692035161959
2011-05-04 00:00:00+00:00,8.750299403767386,9.378108000445934,6.247550740239854,7.4691317507060875,14.182707452254176,14.049543903587075
2011-05-05 00:00:00+00:00,8.743909927571199,7.2134411462694175,5.091253063385249,7.275878468943383,11.579329829259091,13.82100880722546
2011-05-06 00:00:00+00:00,8.752542382579739,8.934363411663487,5.228197291159808,7.0378703173620645,14.452142316253115,13.886408629058508
2011-05-07 00:00:00+00:00,16.631961888593736,9.382698957482834,4.793273254067187,7.202938358323369,14.456566071821465,23.39120102375397
2011-05-08 00:00:00+00:00,13.213473604436507,6.329799713363982,5.423694929949597,7.257837769436005,11.137824313771905,18.06604350877845
2011-05-09 00:00:00+00:00,9.093848097386783,9.181164560197274,5.545767107564127,7.244848216584015,13.683463397853572,14.332239089707468
2011-05-10 00:00:00+00:00,8.912176374458115,8.992256766730769,5.398639282926761,7.655749543387695,13.411552613934145,14.34510125471845
2011-05-11 00:00:00+00:00,8.914301001641059,7.711560679308941,6.245601527870539,8.259742862426396,8.05712252634543,14.20843900401418
2011-05-12 00:00:00+00:00,8.787274075482918,8.48411529409342,5.058091994737895,7.206469758623032,12.738045111813939,14.071557222670199
2011-05-13 00:00:00+00:00,8.731288363840926,8.289724330256757,5.543406474427989,7.47489995232671,12.162068967709596,13.926438584236234
2011-05-14 00:00:00+00:00,8.515778000290329,8.08391922056987,6.091857618852491,7.47491802851359,11.803858399675683,13.73034166226721
2011-05-15 00:00:00+00:00,8.48136907888244,7.841003479842084,4.591469658997261,7.390607458185824,12.40061787756677,13.634116647199614
2011-05-16 00:00:00+00:00,8.628448853874104,9.044926506894047,4.953333359613589,7.3793397431087575,13.94386817287072,13.814762421323165
2011-05-17 00:00:00+00:00,8.752205872068219,5.359520626627653,5.437555788252452,7.654590536400446,6.900000006267567,13.955209984193507
2011-05-18 00:00:00+00:00,8.879904181192934,2.4906565778597143,4.26855598947537,7.702602657197166,3.459606383320541,14.036779369179815
2011-05-19 00:00:00+00:00,14.10291719824844,5.063667238264618,4.302667668291333,7.69023262217488,8.295307393419218,18.42258296589574
2011-05-20 00:00:00+00:00,8.870937565962473,6.497412780461149,4.661053536348501,7.633220650146533,10.135491476646413,14.081660415620785
2011-05-21 00:00:00+00:00,8.915012959471234,9.446144786282384,5.029335753435188,7.697168292902269,13.41303418681153,13.926920000737772
2011-05-22 00:00:00+00:00,8.874947744354907,9.971111109090401,4.926052498335094,7.889764021658589,12.479314219757303,14.105453749679707
2011-05-23 00:00:00+00:00,14.140444634893445,9.1695754670497,5.238785868095849,7.784166861800384,10.29704053912088,19.559191627017526
2011-05-24 00:00:00+00:00,8.586127126837052,8.696344698896814,5.478919806039081,7.905476416951296,10.367636478426567,13.813898299508176
2011-05-25 00:00:00+00:00,8.568317777865401,9.118786131945189,4.764651640456244,8.000986650473871,9.722797580910115,13.754855538137372
2011-05-26 00:00:00+00:00,9.468095277036939,8.770182684581984,4.841373036620685,8.080872728026822,11.120986166734403,14.5581583052344
2011-05-27 00:00:00+00:00,8.25493461595279,8.505079830679042,4.727363921173344,8.032116464788503,11.648565199400437,13.171875037144922
2011-05-28 00:00:00+00:00,8.25550800670277,8.660681533938467,5.195801718379781,7.967275466139447,11.360104466404193,13.203875323340194
2011-05-29 00:00:00+00:00,8.365481351216633,8.900791322127425,5.239830574827762,8.061114015281483,13.989730086587148,13.254048854424386
2011-05-30 00:00:00+00:00,8.390273838827053,8.34597003068897,5.591520341655558,8.054391504823473,12.749999995275722,13.267888250567323
2011-05-31 00:00:00+00:00,8.214036215117627,7.433295844778569,5.038151733210828,8.164383046236905,11.340474974573674,13.463760782517785
2011-06-01 00:00:00+00:00,8.240350889183624,7.287135503713303,5.341012259350376,8.097169200151438,11.609825434886904,13.479134421468052
2011-06-02 00:00:00+00:00,8.144080707348266,7.713207555959118,5.787124093599565,8.247198399787024,12.24127348398758,13.409999997655772
2011-06-03 00:00:00+00:00,8.113019810202868,7.088185665476674,5.884860267553026,8.190202971718257,11.406809239556566,13.349020798900652
2011-06-04 00:00:00+00:00,8.04141894630764,6.52575000166893,5.407722305194842,8.139738995591994,11.249411770729088,13.299392133015145
2011-06-05 00:00:00+00:00,7.765497112831873,6.860470885533235,5.247090004617137,8.141763015840784,11.058739369725037,13.054950038483748
2011-06-06 00:00:00+00:00,7.7562087246732325,7.201944651136491,5.796150201779016,8.035296669982607,11.294989821867158,13.034345801188566
2011-06-07 00:00:00+00:00,7.773975426056346,7.531986542422362,6.273335322227717,8.406294641435254,12.086337490026926,13.017841407906117
2011-06-08 00:00:00+00:00,7.749253734596757,7.658300001621246,5.953766769485405,8.731365528895461,12.074148407817757,13.136827445870649
2011-06-09 00:00:00+00:00,7.7457386248491025,7.318699186894952,5.509950283221145,8.634843664606304,11.535876924954925,13.033003062736695
2011-06-10 00:00:00+00:00,7.689473654094496,7.082406636788143,5.511910248354789,8.596803396892598,11.03491071675505,12.837810425113517
2011-06-11 00:00:00+00:00,7.549999952316285,7.318168917643085,5.731284467379252,8.643887960441365,12.130706983083762,12.641630258819278
2011-06-12 00:00:00+00:00,7.607894709235744,7.363859657934535,5.850232242542418,8.558992231449624,11.429746065635635,12.60000007474588
2011-06-13 00:00:00+00:00,7.5846153772794285,7.494559297883342,6.185355071831751,8.714618519931138,11.550177086342606,12.649620319318164
2011-06-14 00:00:00+00:00,7.436538467040429,7.042857137494536,5.262855946009626,8.66501973383864,10.669114303805447,12.73335987572088
2011-06-15 00:00:00+00:00,7.514705910402185,7.187297922359052,5.379194325874402,8.644136701485115,10.460189798852424,12.523273337392427
2011-06-16 00:00:00+00:00,7.314754157769874,7.993251034353741,5.452655408103549,8.628195872380562,11.34827732233951,12.373965450657135
2011-06-17 00:00:00+00:00,7.382142952510287,7.486139460485809,5.316219516994165,8.69007201216839,12.71908690433691,12.312986269911677
2011-06-18 00:00:00+00:00,7.304705939573399,7.601749542229303,5.5219088230951225,8.72551041258196,12.647611003702044,12.411932486732844
2011-06-19 00:00:00+00:00,7.461538498218242,8.194567079657407,5.941533411735279,9.017084321363118,11.45945945053735,12.503911376465716
2011-06-20 00:00:00+00:00,7.479166686534882,7.70700701435765,6.199169987005948,9.088596146447317,11.157218162740815,12.370837851369732
2011-06-21 00:00:00+00:00,7.731250002103693,7.613997882143185,6.154684351369491,9.22501489053679,10.19604270811656,12.482034251991724
2011-06-22 00:00:00+00:00,7.60999992688497,7.436241610738255,6.02579285369095,9.108817356285282,11.213403412087466,12.61295672455764
2011-06-23 00:00:00+00:00,7.555999946594239,7.67194513965426,5.539859814259863,8.809104177686903,10.348208580003558,12.604867406340942
2011-06-24 00:00:00+00:00,7.72339179501896,7.557861131757902,6.235827784960396,9.10868915633217,11.763039245338604,12.682750347877347
2011-06-25 00:00:00+00:00,7.6626865614706015,7.858198622908383,6.097237802515425,8.892103682486628,10.293557624775936,12.512207795675701
