HT_GB_SH_NA_DNA_VM_HO-7nvE0,HT_NA_NA_NA_DNA_VM_HO-AotMh,HT_NA_NA_NA_DNA_VM_HO-BjARE,HT_GB_SH_NA_DNA_VM_HO-uL9YZ,HT_GB_SH_NA_DNA_VM_HO-zbqiU,GN_GB_ND_SH_DNA_VM_HO-Cv7xc,GN_GB_ND_SH_DNA_VM_HO-Db5kr,HT_GB_SH_NA_DNA_VM_HO-93Oix
1,23.89787037,25.3737917,1,19.83662791,1,1,13.40967742
1,26.02238443,25.34635586,1,7.039047619,1,1,12.37981787
1,24.58870909,25.39976745,1,11.91651376,1,1,11.63344051
1,26.3260241,25.71942015,1,21.3361194,1,1,20.66754386
1,26.56864239,23.47125839,1,7.744242424,1,1,10.62317881
1,26.74549129,22.83983277,1,7.065882353,1,1,8.627609428
1,26.83857626,22.77403209,1,8.358912387,1,1,17.51939394
1,25.57876355,25.82883962,1,7.259878419,1,1,8.765594855
1,24.95193063,23.14528851,1,8.036858006,1,1,11.32302839
1,24.94354118,25.92959064,1,8.095846645,1,1,6.27139859
1,27.15295894,26.03560481,1,7.599690402,1,1,19.2498795
1,25.05392656,25.8905717,1,7.360191083,1,1,7.163258786
1,27.19472305,23.3238532,1,8.47325228,1,1,6.069415808
1,26.95893395,23.45312312,1,8.512383901,1,1,22.06996997
1,26.95556478,25.92347018,1,8.193993994,1,1,6.369023569
1,25.28823012,23.05315515,1,7.957878788,1,1,5.90955414
1,25.48687813,26.26305094,1,22.36735905,1,1,5.837370242
1,27.48058715,26.68085326,1,8.340776699,1,1,22.84166667
1,25.28900909,26.85202263,1,15.34475309,1,1,12.79096573
1,27.29659336,26.6698584,1,7.644461127,1,1,23.66891496
1,27.33419608,26.55721273,1,10.17943925,1,1,23.43519062
1,27.39448326,26.49263727,1,6.56996904,1,1,23.48157895
1,27.73512996,26.45533381,1,10.1529595,1,1,23.54744745
1,27.61571964,24.43229275,1,7.728037383,1,1,24.22580645
1,27.55398704,23.71657688,1,8.983742331,1,1,23.12647059
1,27.74067841,23.7775424,1,24.02748538,1,1,24.0125
1,26.36233571,23.86534118,1,12.73198758,1,1,10.3576324
1,25.77724074,23.82219617,1,23.40730994,1,1,15.76626506
1,25.80904579,23.69265393,1,23.70517241,1,1,15.70609756
1,26.02577207,23.84841676,1,24.07253731,1,1,7.75875
1,26.09719898,23.79560058,1,11.91083591,1,1,13.98629283
1,25.95406641,23.90248765,1,11.95886525,1,1,11.14984424
1,26.193936,23.97657778,1,11.39849398,1,1,10.17815385
1,26.19248058,24.135301,1,25.02231884,1,1,8.138613861
1,26.12389286,24.16450341,1,8.439583333,1,1,21.25174419
1,26.19526614,27.04432593,1,7.222686567,1,1,7.292380952
1,26.24047,26.76541299,1,19.14791667,1,1,8.0609375
1,26.33191212,26.92564528,1,7.699104478,1,1,7.679545455
1,28.13988031,26.62863667,1,9.916,1,1,14.86130031
1,28.23292268,26.95050623,1,8.670120781,1,1,9.071262967
1,28.07185768,24.24699758,1,22.42493581,1,1,7.901857585
1,28.23164961,23.76052211,1,7.239755352,1,1,10.3440625
1,28.86690664,21.91430303,1,7.778816199,1,1,8.024923077
1,26.25707378,21.91403077,1,26.0922619,1,1,19.36581197
1,26.50607456,24.4108471,1,8.030218069,1,1,15.83525641
1,23.53201569,24.42592857,1,7.328481013,1,1,6.181981982
1,23.48683966,24.47113012,1,7.59375,1,1,10.04686567
1,26.1004314,24.35865329,1,26.05218659,1,1,12.23855799
1,25.84340949,24.5477902,1,13.56614907,1,1,9.254045307
1,26.294535,23.0845093,1,25.95114943,1,1,6.566066066
1,26.22954122,25.7024848,1,26.68746356,1,1,6.908333333
1,26.2591338,24.89268434,1,26.67325228,1,1,8.731306991
1,24.57865289,24.69998352,1,26.77272727,1,1,8.80664557
1,27.18662123,25.29762428,1,27.09768116,1,1,8.099038462
1,26.39965409,25.35513404,1,26.12631579,1,1,8.7334375
1,26.8925069,24.95454236,1,27.09591837,1,1,9.876923077
1,27.03545899,25.15219053,1,8.869501466,1,1,8.654489164
1,27.20804565,25.04742022,1,13.52073171,1,1,8.735714286
1,27.3230069,24.99434394,1,13.42616822,1,1,10.02826087
1,27.57761939,20.58456052,1,7.93313253,1,1,10.21666667
1,27.43416477,29.34101354,1,12.33753754,1,1,10.0294702
1,27.60293945,25.82299353,1,8.466374269,1,1,6.89969697
1,20.53616104,25.77790659,1,7.896107784,1,1,6.383333333
1,29.0959766,25.59524545,1,10.05329154,1,1,14.98885449
1,29.15339098,11.64926296,1,21.82349398,1,1,11.58854489
1,29.54891459,11.79492,1,8.842682927,1,1,11.05186335
1,14.75584451,12.34097027,1,9.726006192,1,1,10.39068323
1,14.83993902,12.71832737,1,9.285321101,1,1,8.761230769
1,15.58582917,12.92214429,1,13.06920732,1,1,7.583742331
1,16.09654067,15.70195439,1,8.565435988,1,1,7.738629283
1,16.50888216,16.2124669,1,9.768882175,1,1,10.89088146
1,16.20984264,13.9589856,1,8.132515337,1,1,25.6577381
1,16.78794562,14.02065328,1,9.577675841,1,1,6.528398792
1,16.29890308,14.26171788,1,21.65019073,1,1,15.21406728
1,16.81101406,13.95553708,1,14.27361963,1,1,8.437
1,16.2497512,16.80335654,1,9.358017493,1,1,14.07337461
1,17.26062338,14.20987348,1,8.662424242,1,1,14.47674419
1,17.52908775,14.05110821,1,10.10118343,1,1,10.83223881
1,17.1223016,14.379798,1,7.485119048,1,1,8.397492163
1,17.35975544,16.03684924,1,8.815361446,1,1,8.76443769
1,17.38034279,15.54362751,1,9.077058824,1,1,8.426602564
1,17.53916707,16.5400786,1,7.939820359,1,1,16.32453416
1,17.18524505,17.01537704,1,10.3641791,1,1,10.90030303
1,17.83186931,17.09739851,1,9.616119403,1,1,9.053869969
1,18.20315745,16.82534457,1,10.23880597,1,1,7.807419355
1,18.22639536,14.6852202,1,8.312349398,1,1,24.50115607
1,19.22785833,17.27782948,1,8.728235294,1,1,7.545652174
1,17.56861185,17.23865484,1,8.029705882,1,1,8.118263473
1,18.21369117,14.56409478,1,7.981791045,1,1,15.11677215
1,17.81519018,14.797319,1,9.134029851,1,1,8.801208459
1,17.56515987,17.79040846,1,8.141964286,1,1,20.34682779
1,17.68750276,17.30102727,1,8.927810651,1,1,6.94375
1,18.11200242,16.06714351,1,8.589212828,1,1,7.464242424
1,18.30079373,15.55009237,1,12.86193353,1,1,27.12251462
1,17.57441333,15.14350923,1,8.640298507,1,1,15.77647059
1,17.4291508,14.96121386,1,9.555151515,1,1,7.8
1,17.84155935,15.74432817,1,8.607384615,1,1,6.044363929
1,18.07504691,17.12541737,1,8.764139942,1,1,27.30376812
1,17.38956734,14.94614,1,8.982492582,1,1,27.36802326
1,18.04346464,17.34224027,1,9.159692308,1,1,2.174418605
1,18.01834333,16.70805538,1,12.9141994,1,1,4.653781513
1,18.52759317,16.81219379,1,29.0244186,1,1,4.772277228
1,20.57811775,16.99773544,1,8.720121951,1,1,4.337373737
1,19.65719737,17.43584028,1,13.03963415,1,1,4.466108787
1,19.42902795,17.51262812,1,9.61242236,1,1,4.504017857
1,19.15297756,16.94081706,1,12.02448378,1,1,4.645679012
1,19.41210461,16.91555,1,12.77876106,1,1,4.265463918
1,18.6280763,16.79095787,1,9.066371681,1,1,4.268617021
1,18.8421426,17.03685118,1,9.603416149,1,1,4.200775194
1,19.00843559,16.99332087,1,9.993617021,1,1,4.476126126
1,19.06478507,16.87068813,1,9.352108434,1,1,4.805882353
1,18.93365288,17.14460049,1,14.27037037,1,1,4.421818182
1,19.89025086,17.15511042,1,9.30813253,1,1,5.0703125
1,20.00896,17.13401,1,7.9179941,1,1,5.115068493
1,19.94628997,17.13754821,1,9.180182927,1,1,4.903719008
1,20.0280637,18.28570123,1,27.46927711,1,1,11.04352518
1,20.15763426,16.36774362,1,9.425146199,1,1,16.5011976
1,18.86321028,17.68265038,1,9.64024024,1,1,6.486528497
1,17.50053125,17.82229086,1,13.33,1,1,7.664426877
1,19.60313142,17.56985427,1,8.349142857,1,1,7.341269841
1,20.852743,17.72589819,1,19.48292683,1,1,5.651470588
1,19.59554015,17.55811465,1,8.943227666,1,1,5.541697417
1,20.16846473,17.64537953,1,8.461918605,1,1,7.479508197
1,20.17552,16.99486103,1,29.30028902,1,1,4.864779874
1,20.30362776,16.36065393,1,14.53543544,1,1,5.094736842
1,19.79683163,17.32254792,1,9.108284024,1,1,5.162626263
1,18.26858475,17.64878792,1,7.561009265,1,1,5.296137339
1,19.19697692,16.37223158,1,27.93848485,1,1,5.199393939
1,19.41194055,16.388476,1,28.12762763,1,1,4.993461538
1,18.2954945,16.40860345,1,4.15745614,1,1,5.062272727
1,18.32101591,16.45860339,1,4.523484848,1,1,6.385365854
1,18.31081258,16.49512041,1,4.006896552,1,1,18.95221239
1,18.41326916,16.44211633,1,4.193536122,1,1,19.22065868
1,18.56668721,16.69409924,1,4.355660377,1,1,7.189615385
1,18.46612474,16.49262,1,4.351121076,1,1,5.27250996
1,17.77677318,16.91634,1,4.180722892,1,1,6.303139013
1,18.59583478,17.20312783,1,4.325263158,1,1,19.70498534
1,18.88615404,17.20314188,1,4.067741935,1,1,20.63558824
1,19.29591527,17.26498807,1,4.408064516,1,1,20.85714286
1,19.14061081,16.62548571,1,4.8204,1,1,4.824019608
1,19.13968936,17.32268375,1,4.453097345,1,1,6.755035971
1,18.46672105,17.34423684,1,4.960074627,1,1,11.28816199
1,19.4515561,17.38095565,1,5.504642857,1,1,21.64380403
1,19.19211734,17.56259611,1,4.730882353,1,1,20.72590361
1,19.15915822,16.65005,1,10.8633758,1,1,8.826139818
1,19.31910845,16.6624,1,19.65217391,1,1,18.13394495
1,18.79221,16.7545,1,6.301515152,1,1,6.704301075
1,18.88834009,16.70342963,1,7.018545455,1,1,6.396085409
1,18.49685563,16.71440476,1,6.568402778,1,1,22.55402985
1,18.74432147,16.53045714,1,5.682231405,1,1,22.91946903
1,18.70629343,17.87498996,1,5.33197026,1,1,6.521985816
1,18.49205225,17.79624321,1,6.691287879,1,1,6.055595668
1,19.73180036,17.77735351,1,4.957589286,1,1,23.38470588
1,19.61627295,17.66590546,1,5.228413284,1,1,24.07522659
1,19.82027709,17.64654728,1,5.616376307,1,1,7.124675325
1,19.77517527,17.48229751,1,6.015679443,1,1,23.96339286
1,19.57210035,17.73325819,1,5.551351351,1,1,18.87537538
1,19.71287228,17.71929741,1,5.502758621,1,1,24.77366864
1,20.05642457,18.13550939,1,5.961702128,1,1,24.30803571
1,19.60165945,18.18899393,1,6.462790698,1,1,24.38163265
1,19.45491319,17.97915946,1,22.47325581,1,1,24.55297619
1,19.82278997,17.90252192,1,22.70526316,1,1,24.88181818
1,19.48920373,17.83342594,1,6.392281879,1,1,24.96086957
1,19.64705205,17.78354578,1,5.58683274,1,1,24.8339233
1,19.8079526,17.68473413,1,6.63960396,1,1,24.81111111
1,19.80510305,17.94169703,1,23.27017045,1,1,25.3469697
1,19.78993973,17.79312205,1,23.27212644,1,1,25.31428571
1,19.96710482,17.80352317,1,23.74683908,1,1,25.28034682
1,19.95189091,18.01771082,1,4.784205426,1,1,25.4122807
1,19.54678299,18.1173315,1,7.870684039,1,1,25.27643678
1,19.88468182,18.05280942,1,9.945092025,1,1,25.31921922
1,19.88034645,18.29091519,1,24.60847953,1,1,25.25233918
1,19.82131581,18.11782952,1,25.18554572,1,1,25.40550725
1,19.98299148,18.09223187,1,8.480685358,1,1,25.5027027
1,19.5575034,18.38847621,1,19.6958457,1,1,25.50237389
1,19.65892772,18.19343772,1,7.638109756,1,1,25.73
1,19.69758301,18.47253271,1,7.353797468,1,1,21.81520468
1,19.6862377,18.36509858,1,25.30228571,1,1,26.10434783
1,19.96466497,17.99147446,1,25.87867435,1,1,26.39733728
1,19.98420127,18.28751408,1,8.433850932,1,1,17.16553672
1,19.57793042,18.20831601,1,7.760714286,1,1,20.52841226
1,19.44429051,18.24059013,1,24.93505747,1,1,25.12442529
1,19.5734619,18.21535777,1,25.13151862,1,1,25.75428571
1,20.10871206,18.4428602,1,8.590662651,1,1,26.83768116
1,20.47103344,18.94836275,1,24.94971264,1,1,27.39619883
1,20.83592968,19.0230529,1,18.14733728,1,1,25.97371429
1,22.01919617,19.33232315,1,25.85906433,1,1,25.2
1,19.25898754,19.59683905,1,26.13323699,1,1,26.48108883
1,19.66082046,19.19964636,1,26.72684366,1,1,26.85789474
1,20.42738487,18.1379354,1,26.01875,1,1,27.25705882
1,20.80668615,18.37181567,1,26.61164179,1,1,27.95028902
1,20.16653358,18.24313493,1,26.85580737,1,1,27.8619469
1,20.66536713,18.47695868,1,27.04927114,1,1,27.69430199
1,20.51814558,18.54598009,1,27.12653061,1,1,27.63011696
1,20.54982756,18.59580323,1,26.77768116,1,1,27.21095101
1,20.62820722,18.73823959,1,26.75163205,1,1,27.16103152
1,20.5040184,18.65815647,1,26.88213256,1,1,26.44355301
1,20.01170625,18.39021502,1,27.01412104,1,1,25.5700565
1,20.0062831,18.10717386,1,27.1058309,1,1,26.17720798
1,20.36204639,18.14962679,1,27.20406977,1,1,25.09661017
1,19.84028391,18.95082248,1,27.40469208,1,1,26.87017045
1,20.71618947,18.07888387,1,27.52105263,1,1,23.28243626
1,21.09791181,17.76791639,1,27.29852941,1,1,22.45925926
1,19.10717273,19.72231863,1,27.22944606,1,1,22.70253521
1,19.23368675,17.72191111,1,27.92294118,1,1,20.03494318
1,21.66728542,19.89352763,1,23.38537313,1,1,16.13589744
1,19.66205111,19.43660078,1,27.85597668,1,1,23.93492958
1,22.00439829,19.55631406,1,28.23400576,1,1,25.86129944
1,22.17205601,19.54179727,1,22.89773371,1,1,26.31306818
1,22.15996092,19.72051159,1,25.18285714,1,1,27.347851
1,22.03298733,19.75438821,1,27.05129683,1,1,26.6240113
1,21.90913591,19.85474034,1,27.46482558,1,1,26.40233236
1,22.20726722,20.99834146,1,28.07204611,1,1,25.78923513
1,22.05738951,19.96314964,1,28.60720461,1,1,24.69126761
1,24.10075609,20.01294261,1,28.06017442,1,1,24.65267606
1,22.17161376,20.38758358,1,27.76046512,1,1,26.76090652
1,22.38754915,20.69211313,1,28.37809798,1,1,27.95751445
1,22.53976548,20.1900931,1,28.4744868,1,1,27.85457143
1,22.48778475,20.31213254,1,28.69331395,1,1,26.28863636
1,22.54173493,20.60099418,1,29.28290598,1,1,28.32097701
1,22.47281284,17.0036777,1,29.1740413,1,1,7.3829653
1,22.89228388,17.47820063,1,29.33362573,1,1,6.138732394
1,20.49871842,18.27157719,1,29.20454545,1,1,12.55299401
1,20.82478143,17.49957681,1,28.74047619,1,1,29.75911765
1,19.60764862,17.44566786,1,28.75994065,1,1,6.557647059
1,20.86422845,17.50201353,1,28.63362319,1,1,17.91094675
1,20.93824025,17.44751912,1,28.28269795,1,1,18.1226087
1,21.14143697,17.58579362,1,28.04941176,1,1,18.38872832
1,21.14531224,21.02573763,1,28.11551724,1,1,13.49913045
1,21.12652008,17.94713,1,29.84081633,1,1,13.33341934
1,23.17711972,17.73608994,1,27.78062678,1,1,13.16770823
1,21.24967895,17.84931076,1,27.60436047,1,1,13.00199713
1,21.46978938,18.10992955,1,27.62893983,1,1,12.83628602
1,21.59668458,17.9705385,1,26.20201149,1,1,12.67057491
1,21.56220889,18.07496203,1,23.53504274,1,1,12.5048638
1,21.51987123,17.81901503,1,28.54207493,1,1,12.33915269
1,21.61855577,17.85916971,1,29.00942857,1,1,12.17344158
1,21.60035484,18.3043943,1,29.45689655,1,1,12.00773047
1,21.5229735,18.12077009,1,29.80773639,1,1,11.84201936
1,21.4371568,18.16075304,1,29.27369942,1,1,11.67630825
1,21.66246976,18.07737561,1,29.20439883,1,1,11.51059714
1,21.72158908,18.92392664,1,28.88624642,1,1,11.34488604
1,21.57232895,17.65651698,1,28.3867052,1,1,11.17917493
1,20.8043039,18.07881087,1,28.26217765,1,1,11.01346382
1,20.13473071,19.54660704,1,29.1965616,1,1,10.84775271
1,20.95204633,18.06415956,1,29.65657143,1,1,10.6820416
1,21.25477591,18.17542343,1,9.543202417,1,1,10.51633049
1,21.32485067,18.24499832,1,4.992675159,1,1,10.35061938
1,21.42207951,21.0921535,1,7.686440678,1,1,10.18490827
1,21.3172912,18.13008584,1,16.56520468,1,1,10.01919716
1,23.40762852,18.08722909,1,10.75731343,1,1,9.853486055
1,20.2071906,18.05049648,1,13.58933718,1,1,9.687774946
1,19.8481726,18.12329009,1,14.13168605,1,1,9.522063837
1,19.84277,18.16744393,1,10.04017499,1,1,9.356352728
1,20.09492527,18.11235174,1,9.939097236,1,1,9.190641619
1,19.8297346,18.10223824,1,9.838019487,1,1,9.02493051
1,19.91024789,18.166248,1,9.736941738,1,1,8.859219401
1,19.26716929,18.13832461,1,9.635863989,1,1,8.693508292
1,19.39364514,18.07738579,1,9.53478624,1,1,8.527797183
1,19.3507,18.06384406,1,9.433708491,1,1,8.362086074
1,19.44343819,23.04925311,1,9.332630742,1,1,8.196374965
1,19.49982218,21.91736451,1,9.231552993,1,1,8.030663856
1,21.55276125,22.01230474,1,9.130475244,1,1,7.864952747
1,22.00854498,18.76324806,1,9.029397495,1,1,7.699241638
1,23.02276238,18.61800887,1,8.928319745,1,1,7.533530529
1,19.67341031,18.447718,1,8.827241996,1,1,7.36781942
1,19.55711699,18.17618711,1,8.726164247,1,1,7.202108311
1,19.39720153,18.19165048,1,8.625086498,1,1,7.036397202
1,19.07428833,18.14507441,1,8.524008749,1,1,6.870686092
1,18.70138696,18.13108824,1,8.422931,1,1,6.704974983
1,18.74507341,18.17396881,1,8.321853251,1,1,6.539263874
1,18.82670519,18.14954655,1,8.220775502,1,1,6.373552765
1,18.89764943,18.2165221,1,8.119697753,1,1,6.207841656
1,18.70340945,18.19135706,1,8.018620004,1,1,6.042130547
1,18.78039185,18.20259882,1,7.917542255,1,1,5.876419438
1,18.73591,18.08696524,1,7.816464506,1,1,5.710708329
1,18.5156552,17.9620545,1,7.715386757,1,1,5.54499722
1,18.49794741,17.99514051,1,7.614309008,1,1,5.979048497
1,18.65810216,17.98248689,1,7.513231259,1,1,10.61143647
1,18.45016537,17.93085746,1,7.41215351,1,1,15.24382445
1,18.52716597,17.80397358,1,7.311075761,1,1,19.87621242
1,18.45864799,17.86029385,1,7.209998012,1,1,22.18047337
1,18.41922741,18.17163669,1,7.108920262,1,1,22.03517442
1,18.42800866,6.768341357,1,7.007842513,1,1,21.68662791
1,19.25448734,18.39940864,1,6.906764764,1,1,21.93877551
1,5.59802589,18.31137372,1,6.805687015,1,1,22.19340974
1,19.39193071,18.25895838,1,6.704609266,1,1,21.90877193
1,19.24764337,20.07494103,1,6.603531517,1,1,21.44813754
1,19.10125947,18.16791818,1,6.502453768,1,1,21.43702624
1,20.34578707,18.14368578,1,6.401376019,1,1,21.21164773
1,19.49938778,18.19893915,1,6.30029827,1,1,21.75228571
1,19.70105285,18.14566452,1,6.199220521,1,1,20.63644068
1,19.32353305,17.74274421,1,6.098142772,1,1,21.85606936
1,19.77781089,18.25523383,1,5.997065023,1,1,22.501983
1,20.25310939,18.57875318,1,5.895987274,1,1,22.38404558
1,18.80404111,23.38605759,1,5.794909525,1,1,22.3130814
1,19.18249402,17.65454402,1,5.693831776,1,1,22.72514286
1,21.93452101,18.13324028,1,5.592754027,1,1,22.4715942
1,19.17966883,17.90317565,1,5.491676278,1,1,22.93896848
1,18.96798922,17.73647424,1,5.390598529,1,1,22.6862069
1,18.78304358,17.55035969,1,5.289520779,1,1,16.25508772
1,18.43524343,18.02038884,1,5.18844303,1,1,22.303207
1,18.25991654,17.89269465,1,5.558043525,1,1,9.8
1,17.93626085,18.03608934,1,9.222391722,1,1,5.825468165
1,19.10747289,23.57420581,1,12.88673992,1,1,5.641520468
1,19.13167109,18.48299312,1,16.55108812,1,1,5.65492228
1,21.8298042,18.06567897,1,17.91202346,1,1,10.27440273
1,19.00952189,17.89124206,1,18.24750733,1,1,24.84040115
1,18.70361455,22.32699966,1,17.44231884,1,1,24.51282799
1,18.67885397,18.44863667,1,17.73524355,1,1,5.456043956
1,21.37172602,18.32566818,1,17.96467066,1,1,17.74254144
1,19.12186114,18.42730749,1,17.52848837,1,1,24.78380682
1,19.1377187,18.54377052,1,17.10568182,1,1,9.497080292
1,18.9940898,18.31223319,1,17.39678363,1,1,24.48531073
1,19.01274073,17.26973547,1,17.11150442,1,1,24.06162791
1,19.0087616,17.43303333,1,17.52296512,1,1,23.71260745
1,18.09067379,17.44844089,1,17.09852071,1,1,23.87365439
1,18.40198249,17.47474833,1,17.79676471,1,1,5.051256281
1,18.3291318,16.62051297,1,18.30498534,1,1,25.02383721
1,18.28929725,17.02599392,1,18.23005952,1,1,23.42573099
1,17.64503594,16.83269773,1,18.23782235,1,1,11.99644013
1,17.99348551,16.7915274,1,18.78492754,1,1,5.672058824
1,17.7979886,9.468023,1,18.47609329,1,1,5.550209205
1,17.20442522,9.630035333,1,18.89008746,1,1,26.75043732
1,9.011701395,9.694819787,1,18.63812317,1,1,5.755251142
1,9.511061772,10.27008485,1,14.09207921,1,1,8.63089701
1,9.704343448,10.113764,1,19.22754491,1,1,8.920588235
1,11.95963429,10.30493462,1,7.2,1,1,25.04036697
1,11.87118947,10.43194,1,6.293115942,1,1,27.12
1,12.11260286,10.69005,1,6.296296296,1,1,26.52052786
1,12.29095556,10.64274545,1,6.588850174,1,1,5.55520362
1,12.442895,10.80894286,1,8.370333333,1,1,19.35555556
1,12.45868889,10.42141579,1,20.94624277,1,1,18.95015576
1,12.2729411,10.54691515,1,20.67262248,1,1,21.54298246
1,12.94827636,10.76994,1,7.26344086,1,1,5.057894737
1,12.86271222,10.86803913,1,12.50234114,1,1,22.42307692
1,12.89586275,10.79339545,1,21.57729885,1,1,22.88223496
1,12.86107241,10.82577714,1,8.898983051,1,1,12.63068966
1,13.1202375,10.85242821,1,21.03607038,1,1,23.17768362
1,13.22965152,10.80623704,1,21.11914286,1,1,5.632369942
1,13.38582549,10.79592292,1,21.02120344,1,1,5.68287037
1,13.43897333,10.99439211,1,21.19176136,1,1,14.82371134
1,12.47637838,10.7875,1,6.49556314,1,1,5.473076923
1,12.64503571,11.01405833,1,22.38086957,1,1,5.274590164
1,12.23933421,11.12939167,1,20.70857988,1,1,5.591616766
1,12.54340732,11.23808125,1,11.617,1,1,5.468401487
1,12.62944359,11.3983,1,7.961616162,1,1,24.00518732
1,12.64707895,11.35331429,1,8.004113924,1,1,5.649767442
1,12.71757907,11.502925,1,23.3945245,1,1,8.562096774
1,13.03443,11.52275,1,7.875167785,1,1,5.643617021
1,12.96424918,11.341425,1,10.05520833,1,1,5.443979058
1,12.99474478,11.51961429,1,8.754746835,1,1,5.651674641
1,13.18573418,11.42103333,1,21.37514286,1,1,9.072340426
1,13.48916216,10.55526,1,23.66296296,1,1,5.296347032
1,13.11475098,10.87263333,1,23.82183908,1,1,5.583265306
1,12.34538814,10.767744,1,5.903571429,1,1,5.702247191
1,12.66300857,10.58962,1,18.01052632,1,1,5.779120879
1,13.1753625,11.62055,1,18.21428571,1,1,5.667326733
1,12.73658947,11.87556667,1,20.26828571,1,1,5.715053763
1,12.84225385,11.91715,1,5.347744361,1,1,5.603676471
1,13.0895,11.93214,1,21.39217391,1,1,5.563131313
1,13.06421522,11.8945,1,21.25948276,1,1,5.923958333
1,13.06208333,11.76403333,1,12.09189189,1,1,5.743523316
1,13.113982,12.0416,1,21.7951567,1,1,5.940092166
1,13.21627273,11.9967875,1,5.648594378,1,1,5.932093023
1,13.33651014,12.03161667,1,5.464750958,1,1,5.762357414
1,13.62557634,12.15615,1,13.07630769,1,1,6.005095541
1,13.69521538,12.16023158,1,5.607335907,1,1,5.945188285
1,13.7821989,12.23685,1,5.297426471,1,1,5.689393939
1,14.01944423,12.1382,1,5.385227273,1,1,5.823137255
1,13.79195455,12.20192,1,5.40122449,1,1,5.792996109
1,13.88680652,12.1703,1,22.3454023,1,1,6.085
1,13.94144711,12.2671,1,5.674339623,1,1,5.781090909
1,13.91589153,12.22473636,1,7.942810458,1,1,7.139256198
1,14.12515385,12.15148182,1,5.924427481,1,1,6.138372093
1,14.16250732,12.12833478,1,5.372302158,1,1,6.185
1,14.10593761,12.14245833,1,5.625818182,1,1,6.293939394
1,14.16014836,11.93260909,1,8.225510204,1,1,18.02314815
1,14.05805448,11.8585,1,5.343656716,1,1,5.954393305
1,13.52023297,11.90237273,1,5.816433566,1,1,6.255508475
1,13.41318384,11.97141905,1,5.789705882,1,1,6.36064257
1,13.51321216,11.75949583,1,5.690298507,1,1,6.160288809
1,14.05055574,11.68622917,1,5.890492958,1,1,22.33650307
1,14.35359799,11.31639375,1,5.758992806,1,1,2.137345679
1,14.29610988,11.33066111,1,5.672180451,1,1,3.43880597
1,14.22459808,11.44572667,1,5.643846154,1,1,2.46978852
1,14.28772791,11.42281176,1,5.815241636,1,1,5.339252336
1,14.1948925,11.5051027,1,5.74082397,1,1,4.851098901
1,14.3085619,11.59216452,1,5.960854093,1,1,4.999601594
1,14.02103231,11.50518571,1,5.611481481,1,1,5.003623188
1,14.00684561,11.46672,1,5.853633218,1,1,18.46685879
1,14.16600507,11.490448,1,6.196039604,1,1,9.23180212
1,14.20243178,11.51106,1,6.41722973,1,1,18.97196532
1,14.4007766,12.01085,1,6.214583333,1,1,5.095708155
1,14.64134683,12.36644595,1,6.381270903,1,1,5.416104869
1,15.57714245,12.61548333,1,6.469230769,1,1,5.254545455
1,15.84693314,12.5293625,1,6.98956229,1,1,7.124074074
1,14.39823475,12.5607625,1,6.252491694,1,1,5.276824034
1,15.10065854,12.70527778,1,7.506644518,1,1,5.0368
1,15.14066887,12.50882,1,6.357704918,1,1,7.583783784
1,15.69298834,12.4623,1,6.351438849,1,1,5.73125
1,15.5381331,12.2605,1,6.666776316,1,1,5.306837607
1,16.89115704,12.17795,1,17.49617647,1,1,4.892307692
1,16.18782195,12.4479,1,6.928013029,1,1,5.424513619
1,16.08322593,12.5426,1,7.710062893,1,1,5.315789474
1,16.16052,12.65103333,1,7.833757962,1,1,5.254393305
1,16.16576364,12.567725,1,7.805806452,1,1,5.156038647
1,16.20426154,12.43416364,1,22.08011869,1,1,5.505025126
1,16.27413,12.450825,1,2.025,1,1,5.552155172
1,16.37445676,12.58344,1,3.299104478,1,1,5.355648536
1,16.31656735,12.5645,1,2.459621451,1,1,5.252282158
1,16.59331273,12.499075,1,2.076610169,1,1,5.299253731
1,16.43838537,12.4416,1,2.041666667,1,1,5.123188406
1,16.30215217,12.3941,1,5.15840708,1,1,4.725390625
1,16.26910476,12.29825,1,5.412970711,1,1,5.151037344
1,16.32243226,12.39135,1,5.329880478,1,1,5.281007752
1,15.82159091,15.12236792,1,5.272064777,1,1,5.002024291
1,16.04763636,14.96681437,1,20.2184136,1,1,4.930208333
1,17.44271435,15.13952514,1,6.332962963,1,1,5.317843866
1,18.22568089,12.99221667,1,21.034,1,1,5.005668016
1,17.82766653,12.8579,1,5.490076336,1,1,5.22739726
1,17.08977905,14.87395051,1,5.66199095,1,1,5.200956938
1,16.6645027,12.59946667,1,5.537132353,1,1,5.216988417
1,17.59683984,15.25240769,1,7.359670782,1,1,5.1725
1,16.65655641,15.20634667,1,5.898023715,1,1,5.346923077
1,17.51960622,12.65465,1,5.873493976,1,1,5.365322581
1,17.89138442,12.81803333,1,7.885416667,1,1,5.32972973
1,16.92406125,12.75,1,5.904230769,1,1,5.682819383
1,16.435925,15.04790873,1,6.012927757,1,1,5.301509434
1,17.12092658,15.16890424,1,5.438289963,1,1,5.606008584
1,18.01533803,15.1460836,1,5.863218391,1,1,5.293181818
1,18.0661,15.1056169,1,5.500362319,1,1,5.331223629
1,18.16817605,15.39253313,1,5.90210084,1,1,5.681385281
1,18.43269222,15.08313053,1,5.382222222,1,1,5.863779528
